ma_don_hang,ngay_dat_hang,so_luong,tong_tien,maKhachHang
d62d6c0c-df51-4722-9acc-df14ea155199,2023-05-14,4,0.0,
ed94a2c2-b243-489e-ace9-0bfd64c0dca0,2023-06-20,20,0.0,
258270a7-942a-4dde-bd37-862303f7f70c,2023-04-28,6,0.0,
3778cf25-71a9-4e19-8a52-4da556ab0483,2023-06-24,7,0.0,
102a57a5-fec7-43b5-9d77-d4b5c964a158,2023-05-23,18,0.0,
fcfeae10-3364-46df-9862-bd1b9e790b6d,2023-05-31,9,0.0,
db620a4d-6e89-4cdc-98c0-5b73d99d09a7,2022-09-20,17,0.0,
e19be421-123b-4a72-a8da-40ed679b0645,2023-02-10,0,0.0,
7da1a20f-4f65-412e-b14e-5c7fcee33352,2022-12-02,14,0.0,
fbacc1c2-4d9e-4de7-be21-88d4333965af,2023-07-19,0,0.0,
f72d6d87-8314-4ec9-a7bb-4597d1ba2c0d,2023-01-08,1,0.0,
5a6638e3-4867-4e1b-80c6-0abddd9f63a8,2023-07-28,14,0.0,
8c7bb92a-b2d4-4d2e-b129-e2c63684d494,2023-04-25,4,0.0,
97862339-d7c1-4c50-b856-d85e95302223,2023-05-14,12,0.0,
b2480862-eb52-47ac-9377-d611b19141a9,2023-02-07,19,0.0,
ee5b34e3-7368-477e-8acc-32b298c514e6,2023-08-07,17,0.0,
6ad60af3-d8dc-49cf-80a4-a2895bcd2faf,2023-04-12,18,0.0,
48ece8d4-ec66-44b2-be21-3728fbcfd969,2023-05-29,7,0.0,
268d10bd-35d4-411d-881a-5fbcba800681,2023-05-25,12,0.0,
bed3ad95-35f0-4310-9080-74c2021fae63,2023-06-06,14,0.0,
a3137c5b-7563-41cf-837d-73e8219c8c5f,2023-02-21,11,0.0,
77a749b3-d305-452d-a414-8c6c3b8f413f,2022-10-01,16,0.0,
edcf1650-9d25-4c99-b690-2159328c5f61,2023-02-23,5,0.0,
651ee4f5-69c8-42df-8054-9bb12a890fd2,2023-02-14,4,0.0,
d07ef28f-5483-4fda-9c73-3708cb890c15,2023-07-23,6,0.0,
214d319b-afd3-4967-b720-3790fa1a3831,2023-04-30,11,0.0,
690f5ad6-c938-4f28-b696-c45580d51856,2023-02-22,11,0.0,
66f2187f-5ccb-4141-ba06-656780578062,2022-11-09,12,0.0,
fa1c8dec-ed37-46f7-babb-efceaa7a9c86,2022-10-25,15,0.0,
a5098ebb-e250-4cef-8889-e15a0513dbf2,2023-03-01,0,0.0,
0c4dd288-7325-4f6b-9d38-2225a7332fc0,2022-10-06,11,0.0,
91447812-46c9-45bd-9e31-83a9066d692d,2023-06-15,17,0.0,
dc8c6030-a5dc-4636-910c-46c8652bfb00,2023-04-22,14,0.0,
8b8a41b0-3d47-4881-8b01-47123dc29659,2023-02-22,20,0.0,
ff67fbe8-c1ac-4991-9457-b5ef982f75ea,2022-10-15,19,0.0,
7779df34-d898-4fb2-8965-4e7730f61558,2023-06-01,2,0.0,
4d92b184-2ca7-4ecb-86a3-d4fa7e45db2b,2023-05-26,3,0.0,
a15e3308-2f53-4b95-a216-b9dd32ed6d6e,2023-03-31,4,0.0,
0fa0a94b-99ed-4b3f-8ec0-377c70e5a369,2023-02-19,12,0.0,
e78fe363-662f-41d8-9fc9-7c4c69d2e135,2023-08-26,1,0.0,
054007bb-6b38-49e7-882a-1b969880d327,2022-10-03,15,0.0,
0e1ce048-7708-4a4a-870f-9b2d01b12537,2022-12-14,14,0.0,
667eb5f2-f430-4a1a-9c20-609ada323672,2023-08-20,16,0.0,
5cb0e5d5-1444-40a4-98ef-3d545d18bc3f,2023-06-17,10,0.0,
b216921e-fa7b-45ee-ad21-895f4edd48c8,2023-08-23,3,0.0,
bdba13de-e276-45e6-8654-e5b0c26aa2f7,2023-03-07,6,0.0,
789f8b8d-edd7-497f-85f4-60e560cae2ea,2022-10-26,11,0.0,
bb59dde7-1c3a-436f-959b-509af43ae19e,2023-08-22,15,0.0,
9efbd759-30e6-4914-b8bc-33a590237880,2022-12-08,9,0.0,
d45a2b6b-df1d-4a69-98f9-9832b287b672,2023-01-14,7,0.0,
e1bc31cb-d254-42da-b0fe-e19d4d47b11f,2023-03-15,20,0.0,
f0556b52-255e-43be-b7fc-216af9c040b7,2022-10-18,5,0.0,
4bcb23c7-e525-4756-9446-9aad20b5769f,2023-05-27,0,0.0,
48a9a72d-eff8-48a7-9d1f-d0a70682ac6f,2022-10-28,0,0.0,
8497c7d4-1b11-4e45-a539-d963bacfda87,2022-12-19,1,0.0,
400c5c0d-c740-45b3-90ed-f06c55d9d536,2022-11-07,7,0.0,
c27ead6e-a623-43dd-b778-13faca33007b,2023-07-19,17,0.0,
74328280-0d76-4749-b40b-d8aa75bb3cb7,2023-08-19,15,0.0,
a252b840-7be7-4312-90d7-a1e155ef3417,2023-02-04,19,0.0,
006496fe-6361-4cca-811e-824a762bc2ad,2023-03-06,8,0.0,
50433a00-11ad-423f-bdff-8755aa6c8cfc,2023-04-12,0,0.0,
4dc03873-8ed7-4794-ac49-a4a83e0f19a6,2023-04-06,9,0.0,
eb40b630-9070-4d0f-b12f-e9e8c6a29e20,2023-05-30,16,0.0,
fb7d21d7-cbf3-4be6-b309-2449ca5e0da2,2023-03-24,13,0.0,
245b53b5-8173-4dd9-b436-7a9598704cef,2023-03-24,10,0.0,
da3e09c6-aba2-4683-943d-2989b50bafe1,2022-10-24,2,0.0,
ce483a00-4f43-4abf-95da-0f354e6146dd,2023-01-13,20,0.0,
bd8f4aa5-1d19-4955-8c7a-0b5d8408c486,2023-07-27,0,0.0,
33d201b0-d22b-482d-8910-e3a5ceb4955f,2023-07-07,13,0.0,
26a8a747-aa7f-4cf6-94e4-2471088fcaf7,2023-01-12,13,0.0,
7ccce61a-1caf-43cd-8bda-570d0d4ae1fc,2023-03-26,9,0.0,
33f06db0-af0e-40b8-9e28-cdf73800d8b0,2023-01-20,1,0.0,
c3a89f74-1d9c-49f2-bd72-202c1e08a049,2023-07-05,10,0.0,
548aeb25-d8fa-4a8c-80ac-7b785a99a238,2023-06-09,11,0.0,
640739c2-68f7-413e-96d8-c0ee7dc5a426,2023-01-09,1,0.0,
fe11802a-26b8-4705-9241-61a95b3485a6,2023-08-03,12,0.0,
b47cf392-a423-4078-87f3-da0a0bf70579,2023-04-12,7,0.0,
74ed4f1c-95db-4d8b-95d1-aa1b94807117,2023-06-24,20,0.0,
ff41a813-005d-42fb-94d5-63341b38ea38,2023-07-12,15,0.0,
7e82f176-2c37-4035-a57d-49e47d416d09,2023-04-03,2,0.0,
ca7c77dd-1126-4263-87f9-b8bb91863600,2023-06-13,1,0.0,
a2224339-abb0-47a5-ace3-90578c7776a9,2022-10-06,20,0.0,
2cf9015b-2d74-4bdc-9046-ccad663a0c6f,2023-01-19,18,0.0,
2eb294e2-7a8c-494e-a27d-7ba1e94f7012,2022-10-16,13,0.0,
95a7778c-1364-4236-9aaf-784669a70e69,2022-09-30,10,0.0,
060e87e6-1b1d-4d05-921b-6a0d12d2f095,2022-12-03,11,0.0,
e5774ada-2f48-4411-933d-23ea1b804c5b,2023-02-05,1,0.0,
3cf55f54-d249-46d1-b780-eb6129f85297,2023-06-14,16,0.0,
5fb1cc3b-8414-4f15-8d1e-63922598c68b,2023-07-11,14,0.0,
fedf51e4-e552-49fd-99aa-230121dd776b,2023-02-04,14,0.0,
6a87b09c-078a-4214-99e1-a42934a1acff,2023-06-17,8,0.0,
c05df073-c6bf-4f61-aca7-bc0a7c7248c5,2023-08-01,17,0.0,
e504b4a9-5697-4ac5-a252-6dfdf1788e9c,2023-04-05,1,0.0,
e691b700-9e8b-4efe-a083-7bdbb6d445d4,2023-04-04,14,0.0,
c70b612a-4ec4-40fb-bc99-a43d2b5e8acf,2023-08-13,19,0.0,
1912f0cf-dd15-43bf-abec-f1d4962fdfca,2023-02-15,8,0.0,
bc10e287-21a8-42e2-acef-e6353d14e702,2022-12-14,13,0.0,
43a11a66-5d69-445a-b1c8-ab40e4dd0e59,2022-11-24,6,0.0,
438ec752-9b4d-4d44-877a-5a6ec592c281,2023-06-20,11,0.0,
d13911de-b52c-45b1-8cc6-83fb2bf3da80,2022-11-15,17,0.0,
2f130886-ae52-4b69-9757-c2a71b73a6eb,2023-07-21,10,0.0,
0168c620-facb-4b3d-9745-dc7059f3f72f,2023-09-06,14,0.0,
3d9565c5-ea1b-4881-9b23-3b15ef1f9e44,2023-08-25,17,0.0,
c46e0c07-7b95-44f2-baac-3f2cc56f8a95,2022-10-09,0,0.0,
af8bbded-1f62-4325-a850-8bb9d71083a7,2023-06-11,14,0.0,
4382ea09-5f8e-4c6d-83da-59778e51feac,2023-08-15,11,0.0,
4b3eadcf-c59a-44f2-931a-963654cfa1e3,2023-04-21,15,0.0,
db3827e8-eba9-469d-a7d6-9e1de2ce71b6,2023-05-13,17,0.0,
f0019919-3759-4934-832e-46b1956535f1,2023-01-07,4,0.0,
f4ab0df7-b910-4293-afd5-17bb4098f962,2023-09-10,12,0.0,
2b245a0b-5b00-4a6b-bfa6-5ce76c755d84,2022-12-20,9,0.0,
f246586a-8779-4518-89db-c4580ba291cc,2023-09-14,13,0.0,
e703b24e-f0f9-45e8-aebb-205e239d5962,2023-07-02,15,0.0,
a8143c0b-2888-40bb-8c4f-c4359549d4e2,2023-01-31,15,0.0,
e637dc5a-e4ef-4f40-858d-2201eff7a128,2023-04-09,6,0.0,
4c30e52f-e786-4a1c-97c6-7c06dc889a3e,2022-11-30,0,0.0,
0690069c-c451-42bb-89fa-65586e7861b8,2023-05-05,6,0.0,
dbaabee4-7347-47a6-ac4f-d7590304cb25,2022-11-14,10,0.0,
331efc6d-08c0-4073-ad91-98ba75662f9c,2023-05-24,17,0.0,
f2efa067-b00d-4924-8e27-e2b676644b8c,2023-06-21,20,0.0,
cfd042c0-e8cd-4aa4-a166-a86ddd173a10,2023-08-23,11,0.0,
a2fe1aa7-e564-4fe1-9d07-3b8c644c2c22,2023-05-18,18,0.0,
ac977381-330d-47da-b13f-5593bf2051e1,2022-10-22,0,0.0,
58b4918f-fabd-4234-8bcb-b0f64ef3602b,2022-10-17,12,0.0,
69f146d3-8f29-4794-bee6-d7a7bdafaca4,2023-07-16,18,0.0,
634e0bd6-cfc5-472f-93e5-031786841612,2023-05-06,19,0.0,
584dab06-83a1-45cc-8db1-b2bc10705a30,2022-12-24,17,0.0,
c2a31afe-7b19-42be-b4ca-aea33efe86fe,2022-12-17,20,0.0,
21293d1d-1bad-4e5b-a7ee-6ebd32dee1e3,2023-08-02,10,0.0,
72c4f39a-89e7-4d09-a212-f949cf904aeb,2023-02-18,11,0.0,
f6a6a8f1-7c53-400e-a895-95ed21a581f3,2023-06-12,5,0.0,
765be20c-c3e6-4fa9-89d6-85ad07c926c4,2023-05-30,17,0.0,
6764c1e0-9b27-42c7-a2c8-e6757ad7a006,2022-10-23,8,0.0,
425ad6ac-a08f-497b-bcea-6691631b4227,2022-09-18,16,0.0,
e5cea666-c417-4b3e-a398-8fba436c4bd5,2023-05-05,19,0.0,
a72b9eab-6516-4a3c-9d1d-12f7308cafa8,2023-06-16,1,0.0,
f953ff0c-e600-407d-9074-113677f925e3,2022-12-19,11,0.0,
a565ef03-2423-4e5c-a3a5-57efa4367e8b,2023-02-23,9,0.0,
10bca538-3493-4de3-92fd-7704854c10d0,2022-11-16,10,0.0,
1ef9c81e-c95e-47f9-8683-1da1de8b1f97,2023-07-06,20,0.0,
2a306ac1-7e15-4bbf-9805-58101b187acb,2023-07-17,15,0.0,
e4606da4-cc04-4c52-ab46-fec608c01336,2023-03-14,7,0.0,
19b2eb5a-4f77-4157-b149-f54e7bc53cf4,2023-01-12,0,0.0,
3c0bff1e-6381-470b-9378-b927122ffa13,2022-10-22,18,0.0,
4a109ec1-e463-4e6f-9f93-05765f8b4a25,2022-12-07,20,0.0,
9cde4e22-66a7-40ac-95c2-296f75aa28e4,2023-05-10,11,0.0,
c66d7d8f-6c05-4c18-a641-57dd1df0952d,2023-06-27,14,0.0,
0238caca-1117-4e6a-8212-3479f4d6d77e,2023-04-12,14,0.0,
3c9c7155-d54c-4a4f-94ce-611d9be06c75,2023-02-11,16,0.0,
0ea7c7ac-c2f7-40a8-a240-f419c46da1c2,2022-09-20,16,0.0,
e06e3fe6-160c-41f9-b907-96ec81d1d0e1,2023-02-13,14,0.0,
e477c439-e31c-4072-a1bf-09987ec77bcc,2023-01-09,15,0.0,
dcd9e6fd-e298-4f95-b0e5-fb99eacef6b1,2023-09-05,16,0.0,
480241de-5136-4031-b8a8-fa6d3c4d5961,2023-07-22,17,0.0,
82aec267-4c1b-43da-a2be-eb84802b3f95,2023-01-19,3,0.0,
7ff6fad3-dac3-441b-8401-8d9a9164cdf2,2022-12-05,4,0.0,
1a0a1164-9d1f-40f4-9f2b-760b18a2bd86,2023-08-02,6,0.0,
1e0ee2a8-0d1c-4907-bf9e-2e6dda738454,2022-12-29,16,0.0,
3d67689d-6361-4dd6-9630-521173561abd,2023-06-22,1,0.0,
7303de2f-7942-4e02-aae3-f70777e97e3b,2023-07-24,19,0.0,
49210c0b-d229-4bdb-8512-7850f4792886,2023-05-23,11,0.0,
6055a88f-6a00-4a49-81a6-dce7398d5717,2022-11-07,10,0.0,
503f9ca2-fc5b-47f1-b653-83f5059b0585,2023-03-01,17,0.0,
d6677cec-093d-4e78-9062-8795652f649f,2023-08-25,12,0.0,
92937b6f-0ee4-41e8-a451-08c4573cc7d4,2023-04-18,13,0.0,
7ce511ba-c9bd-4d50-9c26-9d9eef1d4345,2023-07-31,11,0.0,
67196abf-c807-4659-a35e-c01c4e5fec11,2023-03-31,17,0.0,
a11f48e0-6246-421c-ac2c-b2175d779dc6,2023-06-18,15,0.0,
c9d389b9-13ec-4e52-a4ee-69ad72b64b64,2023-05-20,1,0.0,
5ab9db73-0fef-4df8-b34d-0cb091f7acef,2022-11-09,0,0.0,
1ac3d6d8-6bb9-40ca-96c6-b36c69c78996,2023-02-09,13,0.0,
c5e4b4d8-3618-4ca8-bf7e-96306b4bec20,2023-07-26,16,0.0,
fa03c63a-b2fd-4b35-8a8e-efc2e7cc62dc,2023-08-03,10,0.0,
a4037eac-b0ca-49cb-a5c4-61f4b4c63f66,2023-03-07,1,0.0,
ff9125a7-2884-4c7c-a5a7-2c2118cabc76,2022-10-12,6,0.0,
da4ef7f2-8edc-46ef-ac2f-bf546bd67a77,2022-09-26,8,0.0,
d1eaeea2-9092-48c4-bf42-c41b80e9b1aa,2023-06-02,15,0.0,
95f1bb3c-b958-41de-8ce9-444b20b33f2d,2023-04-21,20,0.0,
a327a987-f098-4393-9123-22a98b901610,2022-09-16,10,0.0,
f807742c-fff5-48da-98af-901e2c7f86b2,2022-10-14,4,0.0,
349534f1-4ebb-419b-9edc-6ba16fa1824f,2022-11-21,9,0.0,
ef53c281-09d4-4af7-a799-3c2479726931,2023-08-04,2,0.0,
92b22de4-99af-4452-99f7-53c86c3eee95,2023-07-03,5,0.0,
648a5238-b358-4701-9f25-d0731d6f2066,2023-08-24,15,0.0,
87c64824-cfe9-4378-a4ad-82d98c024ef0,2023-02-16,1,0.0,
4c61609c-ecb8-495d-888f-bb37e9c1e73d,2023-05-18,13,0.0,
8357e8da-ec07-4ba4-9608-83c53a3210cd,2023-07-21,2,0.0,
a320a621-77ec-45d3-9935-4225ec0fa3e9,2023-08-14,13,0.0,
77ed8180-83c3-472f-96aa-fcdabc754116,2023-01-07,5,0.0,
572c9f17-0dd7-4bd8-8750-cb40eb4cf216,2023-08-09,12,0.0,
02245e47-689d-4d8e-aad0-de4920a9028a,2023-05-16,16,0.0,
c9b70b5d-b3f2-4b3e-8ada-f721f5db1f87,2023-09-16,8,0.0,
598556a9-9fc2-4b98-8fa2-3f1112a55c5f,2023-07-19,2,0.0,
6ac6d7c9-9bcc-4e98-82db-7e2ea2fe2d32,2023-07-11,1,0.0,
4210c83a-5f3b-400c-854b-8ada9f69bdab,2023-07-02,5,0.0,
2b733068-fb0c-471f-a939-213f6b1f1e8f,2023-04-22,17,0.0,
4e97c4df-acef-42f8-9057-98c380ef8ab9,2023-05-05,8,0.0,
4b0f6d95-a793-48e6-bd12-05e407d5018e,2023-03-06,13,0.0,
19abd376-8fae-4cd6-a0b2-35c286f40054,2022-09-25,5,0.0,
887040a4-2d84-4f71-98c7-cfa4a29b76ae,2023-01-27,1,0.0,
3c36f276-8e2d-4c1b-b07d-90ec91f00e46,2023-07-05,18,0.0,
8e05ca99-5104-45bf-bf49-bc46c43abde8,2023-08-02,17,0.0,
8d9ee3cb-7b0a-4859-9268-1bac4c9af177,2023-06-30,12,0.0,
b5334372-1a98-4810-90f6-a0bcc27f9484,2023-05-25,5,0.0,
e804a10b-5b12-4d82-88af-198fb3b4d3f6,2023-07-30,19,0.0,
bd22f564-a9f4-4be2-851c-9de04d367a4d,2022-12-12,18,0.0,
c73ffed6-4a20-4f96-b6c0-9353fb3df647,2023-01-20,4,0.0,
bce1be6e-6d02-4a01-a0ee-07bf4620e0b2,2023-02-18,1,0.0,
30026170-7e41-41db-a415-37cabbcf5d37,2022-11-11,5,0.0,
24d9cfe8-a9f6-4bea-a5d3-65c2a19895e2,2023-03-02,16,0.0,
01d52eff-096d-48f7-91f5-cab3eb57ba16,2023-03-05,20,0.0,
ff8a1ba3-a4ed-449c-ba78-98fa943a96bc,2022-11-14,19,0.0,
3e2a9a74-dea3-454a-b4d9-f8596e059cb2,2022-09-25,11,0.0,
be7959e5-2ce5-494e-b511-4b4b312f4fd8,2023-02-22,1,0.0,
9f66feca-5cfe-4387-8b40-669c0931e3ea,2023-05-25,19,0.0,
48bc3de4-2909-4500-ab87-1618a2213c58,2023-09-01,3,0.0,
a2b292c7-bb1b-41b2-a1bf-639c37754814,2023-03-06,4,0.0,
14f66783-0576-403e-9bb6-4a3bc8cf24f4,2023-07-01,13,0.0,
734bd0d2-3692-44e6-a86a-060252c8a855,2023-06-08,15,0.0,
12404fc6-b67b-4689-bd77-005add00d61a,2023-04-30,1,0.0,
878f6ee4-efe5-4e5f-a6d7-a02478307003,2023-04-02,4,0.0,
44ba5c24-15b9-482e-ad43-57bb15ce7229,2022-12-22,17,0.0,
24b785d3-bfce-4232-bc98-2853e8520580,2022-11-01,0,0.0,
7039b45b-9866-4676-82bb-5f6cabeb4e6b,2023-05-20,13,0.0,
8585cd9b-8950-428d-95ce-3c1a01171ae0,2023-09-02,5,0.0,
3578aceb-2475-4d99-83d8-b749dd7555ac,2023-07-11,12,0.0,
25926285-72e3-4e63-be61-77d1cbae7e2a,2023-06-19,0,0.0,
7c719abd-aa99-4cb2-be19-2940371cfd89,2023-01-11,14,0.0,
e5f9bae6-e072-4e6c-bb4e-d5b43f7c104f,2023-05-24,1,0.0,
c4b27cea-1195-4698-b06c-9f07b3162ec4,2023-05-07,17,0.0,
ebc52614-bc47-49a0-83b4-227a0c231280,2023-08-30,1,0.0,
9748f78d-c85b-48fd-81ac-a34b9fe4434f,2023-02-22,3,0.0,
fdb1c3c0-7322-4068-b4c5-c477014f3e5b,2023-01-22,13,0.0,
d69da94e-da3a-4d4f-b6cf-396b6f38c619,2023-02-07,4,0.0,
23db6ba8-7a65-40cd-9418-246622817386,2023-08-07,11,0.0,
348cc735-dcc3-40aa-ad8a-5bd80b3d2c4d,2023-09-03,6,0.0,
72c3fdaa-6beb-4fd2-9c91-e8345d3ec9fb,2023-06-12,1,0.0,
e571bf53-1476-4190-9f64-8c0b281ec50c,2023-01-17,15,0.0,
52a1ed43-ee13-486d-863c-f98f6f984ad5,2023-05-13,8,0.0,
6999de2a-bb5c-4556-a70f-cdd7f887c90e,2023-05-25,12,0.0,
a8f6cde2-2d9b-4c45-bc90-b49b5edc66cd,2023-09-01,3,0.0,
52d0e33d-b7c7-42a3-ad37-2453c9f3b37b,2023-01-15,14,0.0,
67870b09-6d4c-424c-8faa-1db641bf6e03,2023-08-07,5,0.0,
449c98c2-dc50-4da4-b196-8d5f755cd830,2022-12-07,5,0.0,
6e1e18c3-9840-437e-97ff-93b2e2fe747a,2023-07-03,8,0.0,
af3edd1d-1ac4-456f-8710-8eaca15c2fe2,2022-10-28,16,0.0,
35126c9d-8123-46ad-a5af-5b95162e9443,2022-12-19,17,0.0,
c805516d-f2cf-4783-a819-4fc04bb219a6,2023-06-12,3,0.0,
3f849dc1-10c0-4873-bff8-3c0a5afa637a,2022-11-06,16,0.0,
735e6674-7d28-4c97-a021-5d2f124d781a,2023-08-06,6,0.0,
84f2d8ba-8a9e-4698-9d1d-ce029e1b79f3,2023-08-05,13,0.0,
9abcb4f1-efd4-4a5a-be96-8b6422dd6067,2023-04-16,9,0.0,
df6506c2-3cb1-4338-8871-e784646d4b99,2023-04-05,19,0.0,
333c6aed-f060-4b82-b3ea-1c99b7209d01,2022-11-23,6,0.0,
d374219a-fd1d-484f-9eaf-25197ee5f195,2023-04-08,16,0.0,
817d6eac-2d3a-4e34-9bf6-5d26ec0d2047,2023-02-10,16,0.0,
fd912de7-bf6f-479d-b209-47a4e63e253f,2023-07-13,19,0.0,
475689df-5c24-43f2-9e6f-8f964e161969,2023-02-05,12,0.0,
bf31e57d-610d-423f-8bc4-4018feab2f1c,2023-06-08,8,0.0,
b4a6da47-9403-4319-8ace-c25fa2ca0d1b,2022-10-08,11,0.0,
cf566f53-9de5-45fa-b17e-3eb3cdd63d68,2023-02-11,4,0.0,
bdc1cd14-0660-42a9-9729-292e3e0b8473,2022-09-25,11,0.0,
627d0632-c579-4ca6-95c4-856f5f5f3198,2022-12-06,5,0.0,
ff0000a0-3ff5-4fb7-afcd-7fae52ecfc8c,2023-01-17,5,0.0,
6ffdc58d-76bb-46ba-a4ad-9b9ed8620e41,2022-10-09,10,0.0,
ef03885e-411e-440c-bf98-4e2f2d6e5c98,2023-08-29,1,0.0,
e3ca5f04-b813-4964-929b-f879a8fbabdb,2022-12-01,10,0.0,
307523b4-190c-44b3-8362-8dc750a3643f,2022-12-10,8,0.0,
81d6629e-22fd-4d82-ab63-3f531accfdf2,2023-03-01,3,0.0,
b54221c8-c49b-4d70-ac3a-5b61b2e7a6da,2023-04-19,17,0.0,
92a0dc35-6cb3-4e9f-9c4b-bb78e3683e0e,2023-05-01,14,0.0,
d463003e-b337-4e49-b63c-e0ba0eee9d02,2023-02-03,1,0.0,
c7e6b407-c8f3-4c6b-a9e9-83c69b71c099,2022-09-22,10,0.0,
e0cb7e91-db9c-4fe9-b44b-10fd5f7983b9,2022-12-04,8,0.0,
2dc8c564-e208-4cfe-b9cc-7281299ebff4,2022-11-22,7,0.0,
3f678596-d5aa-412b-b5e5-958aa5885586,2022-10-12,17,0.0,
0c600d5b-843e-44a2-b933-5ce52c97e6b5,2023-06-10,4,0.0,
29ef141a-44ca-4187-8aff-37bd380ea524,2023-04-16,10,0.0,
dbb04aa5-eeb8-4438-ae8c-d68e84a512a0,2023-02-17,3,0.0,
f47beb4c-14c4-4201-83c8-bcdbafe2f7e4,2023-03-18,13,0.0,
2d300f27-70b7-4de1-999e-3aad424df10d,2022-09-26,4,0.0,
0598d495-bc9f-495f-b38b-01107f68a720,2023-05-08,5,0.0,
3c7967dd-998c-4d1e-ad3c-482a2cdc75dc,2023-05-11,10,0.0,
0ce7de21-69d8-4d0e-a9fe-6d9e2992a0bf,2023-03-27,19,0.0,
0785d38c-b123-4be6-9b71-2e05029f8fac,2023-06-27,5,0.0,
584290a1-aa98-45da-9f4e-11df28d04177,2022-12-08,10,0.0,
8bc32626-caec-415a-a7f6-9d381adc527f,2023-01-10,3,0.0,
a562d3da-3468-4e69-89d4-21411fab856e,2023-02-22,2,0.0,
c963f82b-6648-44a3-a607-52e4fb1f7e62,2023-01-11,13,0.0,
16091673-fae7-4dfb-9d82-e5880785062e,2022-11-30,11,0.0,
b24863d3-bc5c-40cf-aeb6-40020829c432,2023-03-05,16,0.0,
7370f1a3-15ef-4e8a-8c35-4c38c1cdda1f,2023-01-10,4,0.0,
f3d9397d-d375-4565-acef-c60c7f082108,2023-04-30,7,0.0,
b9c4f50a-8bb9-4dca-984d-409d666916b2,2022-12-27,12,0.0,
096d8091-7655-4585-b72c-96bb81774f76,2023-01-09,10,0.0,
ffb0c096-e4f8-4e8b-b021-c36317ce03a1,2023-06-20,2,0.0,
7892dc7e-5a4f-4f50-a563-4d63d21282aa,2023-05-03,9,0.0,
88692d29-182a-4936-b9a3-10c8576a3109,2022-11-21,7,0.0,
de157ab9-dbe1-465a-bdfb-415427065984,2023-05-30,6,0.0,
d26686b4-fccf-4149-9f5c-00ec69be4ff2,2023-07-14,16,0.0,
a342ba52-dba8-43b8-924b-58b5ca4c5ee2,2023-08-20,3,0.0,
2438d918-cb5c-4c54-a379-6b1d6d4a695d,2022-10-29,17,0.0,
6112b35a-b9a2-4b12-82ae-ef2d44e3929c,2023-07-23,17,0.0,
2ef542df-46a7-4145-a60c-4eb86cd60f69,2022-12-10,5,0.0,
39edc9bf-3bfa-49a1-b08b-37b85544360a,2022-11-22,1,0.0,
7caf0f14-6f92-4efd-8b93-703adc379cc0,2023-01-21,7,0.0,
60b36336-e268-4e6a-8e21-56a70c7b7094,2023-07-06,16,0.0,
26d59c8c-5bc4-4796-b8f8-6289293377c8,2023-05-03,7,0.0,
bf42df2a-19ba-46f0-b6b0-8f3406d3481b,2022-11-14,17,0.0,
05594de8-b226-415c-8043-da51789d2e9b,2023-01-16,4,0.0,
acc34b8e-7a11-48e3-b094-92f535bcf22b,2023-01-26,6,0.0,
d1f41191-55d0-46c6-99fe-0de70027293b,2023-03-04,18,0.0,
32b15b7e-c617-438d-88b4-658eac15918c,2023-04-25,0,0.0,
679b618b-faf2-4d46-ac45-803e635b6c93,2023-08-20,5,0.0,
c24514b6-eb89-496a-b896-9aa1a7f8da4a,2022-10-13,16,0.0,
2b861ea9-5e79-462c-97aa-36ef250cfc04,2023-08-02,1,0.0,
3e7efbd4-2a08-489e-9093-efb04f4c5ba8,2023-06-11,13,0.0,
e4e6835f-a374-48e5-87ac-dd127e9cd23b,2023-03-10,20,0.0,
fd498809-6493-420e-acc9-9dfb7c3ecab7,2022-11-25,8,0.0,
5dfaf9e0-86a1-4d6e-9bd2-7f004d0fc3c3,2022-10-19,14,0.0,
e0d90e84-cb4e-4729-ac5a-04d80325d00c,2023-05-11,1,0.0,
17a59657-d959-4c69-94f4-48f603ae5d7a,2023-01-16,2,0.0,
52af7087-e3c0-49c9-b197-b6e9067eb866,2023-08-04,19,0.0,
cb0e5717-2ee7-421a-b390-dc9553632959,2023-07-29,8,0.0,
4fbdba4e-23b9-4dd8-aa3d-a4db8af27568,2023-02-19,13,0.0,
214e9c19-f51c-4af0-9b35-5fc2761d2c2f,2023-06-20,17,0.0,
f8531d2a-4565-4c38-8b5a-b33b9329dbbd,2022-11-18,19,0.0,
5ccd64bd-d36c-4e0b-95ed-29c8becf2b83,2023-04-10,18,0.0,
6c7167cd-4436-4ff0-8009-8faf516f77ea,2023-06-21,3,0.0,
fd11296d-1d22-45b7-afc4-b27754a77264,2023-07-27,16,0.0,
802692a5-8a5d-4464-8d77-b69d0120bd4d,2023-03-08,1,0.0,
2385c4d5-47a1-45e7-bb7c-d278626299f9,2023-08-05,0,0.0,
ccb5f66d-03e4-4fc3-9ed4-ab70c84eca3b,2022-10-11,14,0.0,
4b9fdd7c-b75f-4714-a926-97c364aea1cc,2023-07-04,1,0.0,
5a57e574-8f81-4df6-ae8d-8bc72aa71c79,2022-11-13,20,0.0,
1ea932fb-816c-459c-ad7c-b7d9363414a6,2022-10-05,19,0.0,
ce1b3bf0-7810-44f8-9062-991b5ccbf9e6,2023-09-01,1,0.0,
498fb9ed-14ba-4c5a-a774-6f73e3977174,2022-12-02,12,0.0,
