ma_thong_tin_hd,ma_dh,ma_sp,don_vi,gia
930c6344-909e-4ce0-ae3a-b397e01ca126,,,4,289260.4757377416
0c470b57-872b-43a7-8605-99f99f3346e7,,,4,918140.982644291
a923ad72-353a-4ffc-b8da-9cca4ee6eb7d,,,2,114105.58633305243
eeb5cee5-b43e-476f-9f2a-7530a19da35f,,,1,463759.1196965452
55c0055a-412e-406c-bc72-9a9c8a0f8c62,,,1,500396.9638554562
85ed9e04-bdf8-4b8e-8382-3e7f31b3d2a3,,,1,191803.61711695103
cfe2a84f-74ad-4886-93b5-7d46696fc2c2,,,3,180582.76925021072
b12ac46f-8e43-4a98-82da-99982cab8557,,,2,420815.8329995394
80507ff9-5f1b-4e2b-8d87-0f5f35ce0a38,,,2,914391.1574650476
7933adee-1f27-43f1-8411-3f51c89a6cd8,,,2,434356.5894765673
48871513-b9ea-4e4e-b805-e75ca77a5ecf,,,1,665061.8191451367
b60d758a-1906-4c63-9085-5c914b36f835,,,5,672378.5155696345
e4a8196c-8735-4fe5-817a-be3cef4082ba,,,3,193578.90133197955
c61565b0-b31a-45f7-aca1-0106bc524caf,,,4,984430.5573178479
292d11df-b842-4864-b635-c897d84160a7,,,5,751258.1445730753
8a85dae4-35af-4f9c-84d9-4d0819c34603,,,5,704432.8031997003
b59db940-8dd0-409b-a17a-3350c65b195a,,,2,543827.2149139759
b6c66de0-97c1-4ac5-9120-ff6c8a017682,,,2,97039.72747461681
af284cd5-86f0-4920-9a02-301996c38e00,,,4,906991.0078665864
0b4123b1-fa3e-4245-b25e-13ef4e4aa899,,,4,878362.1318741172
5a837d80-a0f0-4c12-9e6e-95de8aa7fcfe,,,1,781848.406766567
e86eecef-cc54-401f-af91-bb32df9b9034,,,3,877917.8500492929
b233746d-9273-49e9-bba5-0fe3ac59b620,,,1,384070.6309763882
42f9c026-f63e-4165-9f0e-0bbf4c8fa9bf,,,4,640790.5089026965
21c50f08-12f5-4c5b-ac9b-50c5a4d56fb9,,,4,485136.805368036
67cfe529-e5d7-41e3-939a-33fa89ce1cf9,,,3,711640.0829896888
2a658958-89c6-4e30-bad6-45e1b6bb48ee,,,4,959362.2859917396
8d1e2837-e864-4229-99da-14c6116fff5c,,,3,456500.24983249785
94207503-f236-4509-8ff8-c7324d7a0d39,,,2,54575.30166304451
ddde56dc-843b-437f-83a1-f9a055250825,,,1,578599.9322407728
6b63c859-0dd5-4aea-b249-a69a54aa1e96,,,1,438399.5423436677
e3d36950-c235-483a-94a0-d5acba8b1654,,,2,29538.526840889503
29aa4613-b65f-4df0-aa7c-427a8aabbf68,,,2,269638.05179991195
ca3ab9a4-f4bf-4226-a067-6638cd89babc,,,4,123978.49588038819
3f7e39b7-e9cf-489e-808b-b0d91618e96b,,,4,137481.21692931704
4b024cce-1cf9-438e-b7bc-0faec7219727,,,2,393472.2208671781
7e0b6654-a5ff-4dde-88b9-a99ed3fc4afa,,,2,896274.8822299415
2f669194-eab4-4e64-906f-09e0a2ddd743,,,2,222769.753983414
45ca8d6a-c445-43cd-8e77-72e66e77a2ec,,,5,625521.1171689833
12eccc26-3a59-448f-aafd-13bdbe1dee12,,,1,587895.2032491401
c43598c4-7b26-4c8e-b65c-f7a019edbef0,,,4,716173.9214928384
66b33cd9-2367-414a-b953-be69429e1ae1,,,3,832285.3555403518
6d20ca8b-d655-438d-b8b6-a394c921598e,,,4,544464.4805327003
cd190abe-05ca-4ed7-97c2-fc0780bd23de,,,4,406118.56590179703
93ab00d1-b31e-4384-85ed-66533ff0aaa8,,,2,988809.5224463542
72d8af46-568a-4ba1-80c3-2b695915e607,,,2,833751.0482594295
6c189435-e9ed-4dea-83cf-11fc7915b991,,,3,669492.9270457458
cb8fce79-c0f9-438c-ab28-416047ee2c81,,,3,318066.807317071
6091815e-77ab-4b89-90d9-d6eed5a42fc6,,,5,574329.8692311828
218b8dab-1f70-471c-9255-ea0ccef9bf94,,,5,545059.5348890938
d5fbcd7e-db11-4f1d-aec5-17fc6795e76d,,,3,263823.746509667
9eb12653-1aba-4bd2-94e3-3c75fd04814b,,,1,749412.5316590415
2d2c5314-6059-4904-a404-d90c6898c8ec,,,4,117529.65299488223
c58e1ad9-e7c9-4784-aba8-7c1683446bfa,,,5,66135.58742296911
d21b7241-00d5-4560-8976-a9e184ffa883,,,3,914116.2571401523
15e7d480-bdae-4dce-b713-f1c9eb454ebc,,,5,341664.0024926779
231f5e21-d414-4664-baef-48ac04c8706b,,,3,642155.6483281265
7f1b05e5-017f-4a3d-86cc-707717639a14,,,3,9840.96446857106
1c07440e-00d5-460b-a918-98933c67217d,,,4,253918.45183203538
2877946d-45df-47ff-85ee-c5a311ded883,,,4,375505.9750493278
84aefe1d-1c67-474b-9a56-331cfd0568c6,,,5,997419.1100274702
540ab047-9b43-4eca-9f69-26de080576f9,,,4,346653.716889124
de9e8585-428b-4aee-b73c-33b25af02365,,,5,939635.0225287596
f0b1a847-b627-4e6a-b28c-557c91e785eb,,,3,70244.10982626499
6198f7c5-2072-467f-adcd-622d75039576,,,2,952447.9388521953
39d40641-b552-45bf-a4fb-cd39469b3df5,,,3,494158.4171227302
f09130a4-8e8e-42f4-a116-aeef09e55efe,,,1,619209.5611889644
c13bbcfc-65bc-4a49-b525-068a7882c5ff,,,4,961941.5714205932
471e8002-d149-4c9c-9d8d-d19e7b5d4eb9,,,3,5045.471592559723
6949f8c1-8cec-4256-9230-5c8d813fe10e,,,5,246337.07243670945
d17b2391-4409-45a9-959d-1caf5e9ec93c,,,5,303426.15542810824
442ab16d-e1f6-42f8-b3be-3e0b8a4a31b7,,,2,307902.289190541
3d290f40-d8fb-4703-9d9e-bc32284fc30c,,,5,514241.4027912965
abbf328e-ebc6-44da-a4ff-7601989c6b15,,,2,32596.171903030314
57e2338f-eff8-4df4-935c-ccd0ea73f3bf,,,4,406500.2842892491
54c4493c-d77d-4a05-b507-ad0b0a0a9d92,,,3,582740.1008323968
f86c0caf-2df5-435a-ad97-7ad48d7cd3e3,,,2,767142.4458398134
3571c938-b2b7-4bca-941a-ed2c58478758,,,2,392028.4564929042
06a1bcd1-671c-4074-81a3-1dfaeebe024d,,,2,642770.5741110102
4eaad88c-9e83-4ab2-8705-03122c0b411a,,,3,927862.645601364
4ead2043-0f58-488c-8f16-2f899eb69ea9,,,3,639594.9161510665
ac3611dd-976e-4c60-a39a-a9845917e23d,,,4,210676.1874321793
04f9e512-b7ef-4cf0-9f4a-8ab9627a2253,,,5,422410.63758148765
77e72db6-58c4-4624-87b6-90c931d15275,,,2,628062.7386552755
3cca35fa-9c00-4c0b-b62a-d1b8341faf8c,,,5,691810.1509264874
f7d91bfa-1557-4d37-bdc9-13e5a8b77786,,,2,926472.4680359127
5c908603-0b2d-45c5-8520-c0aa3fe601cc,,,1,641363.360355265
1835b705-53a6-448d-928f-e86ffe95c306,,,1,571512.6789994753
ac74ec14-4687-4260-974d-c1aba9eadaef,,,4,910011.687357479
c51c24c8-0ac3-41d2-93c2-1ce2628f7e2d,,,5,851520.4414648764
2d14e444-b433-455c-95c0-36b3450e9f5f,,,5,459737.94401010324
42f4cfa7-057e-4588-87f9-eb520ef20418,,,1,682405.4196839678
e18636b4-16d5-407f-b4af-7dc4758fceb6,,,4,769300.1730290706
698543ea-9603-468e-b518-50b25552bc31,,,1,926475.6311217645
66d6c2d3-890f-4926-8d42-5af53df379bd,,,4,901576.6248795547
eb3d81d8-40e1-44db-be13-70e3ce93220b,,,2,334155.7687722494
93997405-24b8-4fe1-8a26-52930e963ee0,,,2,532985.3314730964
3825b3fd-5e85-487c-b9d2-1029cc690155,,,5,773941.7699648503
d786be6b-a640-42f0-b2dc-ab3a6a1ae174,,,1,848526.0658507305
6d30da3f-e8bb-4298-a15c-94084eebb3e9,,,2,979533.5187321093
17e193a6-1552-40f1-bc4f-b2c92ae41e2b,,,3,886958.5743107226
3de69c64-b235-41ce-9257-8deaa34e9a26,,,3,887808.8289686594
7cb9eca7-727f-4e56-8f54-d9dd68428f5a,,,3,729644.4625205881
fde9e3b1-2bae-4e98-b934-ad28f2e0ae3c,,,2,91398.38333863438
7a51da3b-740d-46b7-ab69-77f839d5c24b,,,3,378947.8866636909
2e5db386-cf23-4553-bcb9-f5f9f5d88b9f,,,3,66234.94401645397
a3270ca3-060a-41dc-a7e5-5668f589d4dc,,,2,484103.5387037959
d87f779e-3d72-4bcd-9785-347e16451722,,,3,396007.8624612811
06c36944-1388-44d0-a06d-b31ff403a799,,,5,651067.8175599551
9a6bc379-a109-4b3e-abd4-598d5b936f1d,,,4,434821.0968955112
40579f42-4646-4d09-a6a5-6a224b73c327,,,5,904148.3516371213
be81ea17-6507-4daa-8ca5-e494346cff16,,,1,310154.98297900544
c0671d20-fe4a-4880-9f3e-dc917e309fdc,,,5,658923.7838570072
0032ce55-294a-4d86-b2a3-d33086fb235e,,,4,375588.94764937944
efa194b0-6ef4-410c-9174-629dab70a215,,,1,938188.7129994879
cd8c8486-55ef-429c-8f00-76f675623ff1,,,5,394714.47114270314
8b7838a8-4434-4588-b30f-ee1fc91e43f6,,,1,6509.383900217345
8af917fc-04e2-4d62-8aff-a67df3bf3cf4,,,1,29989.528745491047
7361b7e8-0b88-4a07-8512-59ed2153e0c6,,,5,896923.7180264433
539a5297-d6d8-42f8-9baa-99211c6d411f,,,5,134951.5729209427
2ef3064c-42b9-4698-8f7a-699124790fdc,,,1,120797.67995990324
22f16a66-10e2-435d-9f0c-1753e6a4118b,,,5,247440.1930492638
f73e1763-fe4f-4b12-a437-2c44da766896,,,1,7573.400722476766
4511f49e-2833-47e9-ab91-87821361a5aa,,,2,656464.9259463394
9f89791a-0b33-488e-9e5a-9cebbc1896f0,,,5,515302.4708597369
053ceec9-851f-47c7-8911-88e7ea7b12bd,,,5,416645.4395598177
d9000a99-9e04-478b-b866-4f415d9ab3ce,,,3,695360.8465319299
740cc844-6ad3-4196-858b-874fc14ada35,,,3,920601.6853697946
c34c88b0-f5e9-4c5f-8ae0-17fef2b29fbf,,,5,942734.4187929116
7a6fe264-fad3-49cb-93f4-2bc65be5dec6,,,1,196847.54403369257
94eb32da-1e0c-4c05-9f82-52e6c1ae0086,,,4,436858.97773931245
917a0bf7-ffe6-4e95-9035-385e093e1a78,,,4,10426.804634823242
210a39d3-4d45-4136-b26d-5995f746d6f8,,,1,22159.110499336573
f5b95566-7dab-4415-b1dc-c41b129c6771,,,3,688384.0097504957
0605843d-adcd-461c-b21f-1e033bae78f3,,,1,126564.69125542167
26f81b8b-880e-46ee-a9d0-b0a2b32a3fb1,,,4,387296.1505756296
a8f68785-c98d-43d5-9779-38a30fc46e38,,,2,352600.43821437366
d057d8e9-41bc-4f09-9656-0e796a6a25e2,,,4,243966.8841908147
1a2df65c-6499-4cac-8880-8a889c4422cc,,,4,644651.7162334267
c889936c-17f7-44a9-a316-1c45cae4b5ac,,,1,179585.7880563824
88436a01-ef93-408d-b52a-330169e626de,,,1,276394.82050256967
eb5b7459-afc8-47af-8f22-cbc9dbbaab52,,,5,297973.4763186359
d5a26744-1d7e-4b2f-adad-86439ddb1625,,,2,61091.71339989144
a5a51a15-0003-4387-a590-9336bd576ff2,,,1,958805.0324734072
212920c2-33ef-441b-9651-fcddd8cc1656,,,2,11993.82706823098
5a1a8372-fd53-45a5-898e-c1d8953a5acd,,,2,21831.196343535445
2ec953fb-774a-4ca5-9186-a447f3b38165,,,5,816599.9183664931
9339e254-39c9-441a-b7bd-c0d06a54f464,,,2,962057.3368155921
0f021d10-d4cf-4ce9-b839-572fec17b300,,,1,769531.9145132371
2c754b86-7adb-4129-8b87-4540ad1ccaa5,,,2,599678.8297123807
daa2654f-0dd0-41d3-bb37-e577785c0fd1,,,4,333061.0785631237
73b5d364-2def-4359-9680-e1b4ddc67a66,,,1,983429.9240955285
aee2aa14-8b14-403e-a3e2-02ad74a87b0b,,,2,406525.33259385475
fe26c539-e6dc-4aa6-a788-e71a506994fd,,,4,602763.5749639351
95f94bdf-1c35-4e84-bfbf-1cdef9ec49f9,,,3,31974.378824515537
3d246758-f469-4b52-8148-d811377f9007,,,3,592373.2377139493
faa4ddeb-a161-4e18-b81a-54a3cb5dee17,,,2,378686.48423186876
c52c75e4-d57a-4426-8a12-9f7c0dda7f96,,,2,980767.5812518931
0fe17814-0125-4552-a93b-e1f46b06efe7,,,1,610011.2399039837
2b5fc44c-41cd-4798-ae33-9539c9f8d46f,,,4,883615.2830910032
8aac963d-52ab-4a20-9360-2afd9aa88bd1,,,4,984697.3637363086
f691d292-c4a1-46bf-87e0-327555828608,,,2,128427.86045142077
cd56faa0-b093-4a5c-93f9-d05a99837f36,,,4,362474.5969708035
a4891152-44d2-40e2-8e54-29ad4378d506,,,4,899692.1024651362
34286e46-9ff3-483b-8fee-7c9c59bcec77,,,1,196150.2532915602
0c3245c3-67fb-4725-878e-ddab764261a2,,,2,819641.7476223703
db05dae2-b730-48f4-9aae-b33f160e556d,,,3,393811.69538666133
2a28a177-fcc1-49a1-9d7a-d4ef52870eb4,,,2,685774.1771488924
580404ee-8362-4cdd-8f2d-076f985f7f2e,,,5,709826.2874771034
86fbfb5f-1bc5-4f57-8dbc-888251aab438,,,4,501121.898640115
4d42a473-3372-4258-9ea3-08cc02492a66,,,3,896821.7971686037
0e7baa9f-a8ba-4482-9d69-ffa75f972216,,,1,479929.76141119224
364685a8-df2a-4f54-b0c3-f0ccc0851ed3,,,4,56592.475397447386
f3c46203-64cd-4ac4-a914-4260467566cf,,,1,66415.22960040465
7e391f94-176e-4b6e-9a6f-655310b196e0,,,3,895051.5551180613
af870940-8aa4-4d15-a52f-1670625b9edf,,,5,239067.99212869979
b5775d62-7201-4d24-81d1-f2517e19757f,,,5,302725.51324151113
ecae6b3c-bf57-4d44-93c4-c1deb9e75c71,,,4,989879.0896214958
da055c58-7e43-400b-9bf7-d44a634763a4,,,1,774676.1088452239
73c2c586-a2b4-4eef-87be-51c77cf08339,,,1,488135.5562814187
8badf3ed-9dd1-479a-8d4e-bd95796fcffa,,,5,900155.9041526092
fb987bbf-53a4-4308-922d-2206f259dbea,,,4,352719.5141348856
e681160b-bd61-47aa-b11e-435981b4d265,,,4,851830.4015892522
0c3abaee-ae5a-4f95-b82e-0c4c5c780192,,,1,654796.76418577
c735c85c-0057-427a-8b2e-c49231ebc3b8,,,1,206576.51342263163
dc663627-68ee-4267-9ff3-756b2a6c205e,,,3,535743.4232934533
006fd8e1-b6ab-4f29-9d19-77f9be20f810,,,2,967142.775243248
72632129-a1db-4ec5-8f55-b0cd2580727d,,,3,388544.1526416099
8a55de50-6cad-4fde-a389-6e1b7d027de4,,,5,139797.2764179528
75d04e91-58e3-4f7a-8f29-3eb20f0dd451,,,3,413447.9314774882
79310e8a-acd9-4609-a21b-7697ee415ced,,,4,466714.7027554955
b555ebb0-f407-4da4-b7bc-8a227670c063,,,4,75631.44626409076
24f5251c-5934-474f-9d94-bd2ef413f875,,,4,113484.72716320145
57504df1-d2c8-47e3-8df8-f214d5fbc38a,,,5,859675.5753393719
6be9f56b-8732-48b3-b8e9-947e288ba5a8,,,5,440984.1440923622
eba943db-60d9-4db8-80a0-335ba00a5bbd,,,3,958114.7372929652
ae755884-5c06-4f59-8426-b694b35b20ca,,,3,527797.0049983943
b3f8494a-7860-4d88-a14b-21d0152b321d,,,4,989784.925873926
3fb4e991-8321-49a9-ab28-17e091ca48fe,,,3,53991.8475690849
6da5bbf7-59a1-4648-a093-a8cebda44938,,,2,896618.9983343167
95b804e8-eec4-46db-b995-7199146c052e,,,1,456676.93676675606
6f7b689d-910e-441b-8b10-d9dece26d08d,,,2,402965.8078207644
cea77b72-daf1-4294-8e4c-3442161a33df,,,2,901228.0392011307
38f31e12-beee-4985-a72b-142b721a10d0,,,3,161690.68374305117
ad7047d4-7b86-43f3-a758-51fe248ab7aa,,,3,247094.55823323588
ca51da04-2e11-4570-bb8a-7190f6467f77,,,4,356284.90666881314
bf49643d-e711-4701-a32f-3ac17a4210e8,,,5,219913.01697081522
dc910aaa-6fdf-4015-8d5c-07f868a075d0,,,1,596337.1139036625
50f75886-9ad5-4a03-adba-83d0eb8bbfe6,,,2,627215.4552868998
bd49b316-1db3-4958-b364-6a1a4b7db2cb,,,4,795144.4116018736
47bb1c00-6955-41a0-8bfa-717ebe02abcc,,,5,76263.51446397802
e18895a4-4762-4cad-b7a9-54ae7ed87723,,,2,425323.2516939734
3f26d3d9-822d-49ed-a7aa-2baef446fe7e,,,2,643223.6911844469
cc569f1d-8ea9-4700-880e-c4b95250555d,,,4,90225.24442862236
75bd53e1-7645-4e3d-a854-e331bf895229,,,2,689251.4993681719
6e12bbca-f6a1-42c2-b688-905930fe0cb6,,,2,646788.0539423615
25dbbc72-1969-4b32-9e24-424bc15e53f2,,,2,475090.4150957973
4ae8822c-e097-4967-934c-486b3780392a,,,5,936145.5538910382
dcc64236-a2c8-42cf-9822-e5bb3310051d,,,4,270747.55014205223
0362790c-00fd-4c52-83e9-4391ba673e16,,,2,345357.20556097664
ace3f29c-9d04-4cb7-9337-6926797937f4,,,5,925151.4298696963
8ffbbbeb-450e-4d23-9915-7034bdd59303,,,2,260143.11124891997
e4e42757-7d99-484f-bdcc-fb94bcc91e23,,,3,231742.29730394552
9eb6312f-9d10-41ee-8ad8-5ff994d8b5bb,,,4,342415.4000568779
dbe9f869-ff49-40f4-a35e-003a80a03bbd,,,2,165355.45097409954
0baa9474-20d6-4c8e-8069-899b2fc40c3c,,,3,532459.7604980742
a6b3ec46-611a-46e8-89dd-40313dc25cd7,,,2,369756.16455280257
0e7b7825-a346-4239-8e8c-064c61ef0483,,,3,337506.5817017083
8be84132-9737-4e9b-a825-875d51e53fc2,,,5,521407.26230699645
0f5a054b-ae89-4814-ba13-0d3078d59d07,,,5,57664.069755395634
448a189b-d2e6-4b0d-b302-162c8bdeafb8,,,2,239079.48115376686
de6dcac0-3bcd-49f8-94ec-15cc9ffa5d14,,,2,460923.13139451656
661e571e-16d2-4fc7-aedd-ca1ec28edf32,,,3,687958.9245134501
54290e27-6179-4304-8e86-ba0800799de3,,,1,851963.3257982892
55e36b8c-8060-4b17-9b81-c910a8a16aca,,,2,940864.1330124913
02600bb0-112e-4407-b98f-06c4cae6e506,,,1,280890.1997528348
1e3359ac-29ad-48df-9062-7e27d7803b27,,,4,481237.9401518284
4bdff5cc-566f-4716-9ce6-04c877154a9d,,,4,473863.0298706107
db275012-eaa7-401a-8942-99fe9899d90e,,,1,747115.7791061363
51075c1e-9cc2-4932-ad13-1275933838d7,,,3,135451.61442172626
f9385403-7212-4c2a-9bbd-3d36ae088bf1,,,3,529377.3953316215
395f4e2f-836c-4fa7-9e88-22375fbf7417,,,5,509588.43635836634
dcf2b9a5-e2a0-43e9-b4ad-7617d19d09a9,,,3,462507.1770336254
052b4684-7976-4b91-9334-630d27822390,,,2,112130.40691873422
434c89dd-e331-4184-b4c2-b1397b2d6ceb,,,1,496098.79018672794
33eafd32-2765-489c-bba6-cfda1043d8e4,,,4,834543.4660422611
c61c80df-d576-4eb6-b3ae-808573c1402d,,,4,187599.38558157985
80ec80be-94a9-4d5f-b8ab-e6a509870a88,,,3,613914.5026161765
5789324b-cf08-4a81-a014-f6ba2915fa60,,,1,301112.89074967586
d3c7d661-379f-47e7-a86f-ab64f8986707,,,2,507800.0822572995
7b6ca5aa-2a3b-45d1-ba8e-980d84995959,,,2,650901.5521467357
ccaf505d-98c3-4e3f-a3f1-18bb01ea5acd,,,3,925508.5346228232
0d9ec145-4974-47ce-97b5-8ca30d8bfb8d,,,5,723973.7123657981
349f4c61-225e-46fa-b3a7-2243d7c8b6d3,,,4,183076.02263931208
fe37c6d8-ffcb-4172-8b39-68174c20fba4,,,4,109455.0916759908
b53fe8b3-f719-47cb-82ab-d250fc2c6015,,,4,496581.58392358344
291a96da-cc3f-48f1-8d38-8e766312896e,,,1,252283.97949883333
cfe1f7c6-97b2-470b-8df0-83c35d40f52c,,,4,504622.09286268294
c00e3cad-9d60-4172-8d31-e24f17ff67ed,,,5,241596.05041866098
0520c0ac-afba-40f0-963c-85908289055e,,,3,925899.8980839782
47545cfa-5394-4c7d-9c03-76a24dc2666c,,,2,785804.5020136886
ef9ff982-b0ba-44d2-a5fb-5d19e1ab21ff,,,4,128788.99521828066
88c58c8c-84bc-4f92-808a-f75ca6f85f1c,,,2,57815.45748692944
509eab50-1741-49c4-8500-1199ab61fac2,,,5,392612.8144981589
daaac629-a7c6-456d-94d2-6cffc7c70ad5,,,3,965754.8032795495
578376f4-4942-44e8-b70b-64a2cf64829c,,,1,250621.29154766627
b2467401-bf70-4302-84bd-a21c02f4b427,,,3,196536.33028164375
faa0aad5-c755-4d3d-882f-bbc655fdd6fd,,,4,265871.0011088286
9b6f06ed-9179-4cc6-a3b2-b6a643c419b1,,,5,714728.6646444817
bf35c25e-cbcc-4ec2-a019-f4e571f371ed,,,1,570759.6530176265
0c06189f-4533-48ff-93c0-1c2557f337b4,,,2,435577.73145578033
97a1c287-4f23-4d82-b512-c2b0ec6dad24,,,3,373365.6792421983
a9d0976d-4ef1-4a75-b439-1394bc3c9e9b,,,5,533608.5116766859
84ec9195-1aba-40e3-ac66-a1cc0a3ecf4b,,,5,370238.65640213224
b873d883-370b-422d-b1b5-04fabcc21df3,,,3,954557.8220188842
68628b7c-71ae-43a5-868e-cd8a29f2318c,,,4,412747.59127333993
6938d162-a35a-4ea9-a4a7-542ec76a9554,,,4,373781.83725957014
36329b3b-2f25-4ed8-82f3-05ba96552881,,,3,641299.4616147791
b62ed1b2-09e2-4b3b-9cca-c0e7231554f3,,,5,868507.6642614739
ebe17855-2c40-4a4a-b120-4707d5f70f80,,,2,541285.3136171192
c44cc3cb-4174-47b6-b605-274c343f4dd5,,,4,820491.0359701114
9df9304b-b0e7-49b0-9845-f5902b24b6a4,,,1,965453.6768184501
1bb125e2-fbdf-40b4-b215-f2dd9105d54e,,,4,718925.1304212848
6d290d92-532a-4632-bf93-a671500498a9,,,3,777040.7059398241
88ca016d-4383-4f36-924c-74a61207a78e,,,3,21861.850043988794
32a2217d-d443-499c-b766-f87291dad729,,,1,668216.4944874315
50c74260-a312-4fa0-b1fc-ed8b79347945,,,5,137097.7437214242
c719f05a-78f4-4194-b375-9f76c275fd77,,,3,685329.4335216758
f9e466b4-1744-4fe6-b3f1-460f983230dd,,,2,554798.8973742168
a677e992-92eb-4a71-89fc-af53c8d9c698,,,2,104460.94397035148
754eb218-b804-463a-a0c1-08aa4c0802cc,,,3,839981.5695542564
e45c473d-c8b7-482d-9611-d7cc4e1a4d9e,,,3,352164.9402444158
d911720c-c397-49e8-be03-a73ba57288e1,,,3,285521.66092468594
a7321359-8073-4920-8fa9-1e57f8ee255a,,,1,881024.4060519191
08ca6401-d71a-4374-b79c-4897890357bc,,,4,545380.9932081867
a81b98f8-12b0-44c4-b59a-6c32ac7104f6,,,5,501302.28342796187
603c6afb-1c7d-40e7-9645-453f63e0fdc0,,,3,911860.9751054206
b31c04ed-262c-4ce6-85c2-cbbc7baeb1b2,,,4,538586.2555759471
9b7a1832-c5c4-452b-aeb1-e1018917256b,,,1,675202.5807869189
46f1aa6b-99b5-4ab7-b866-bf5dcffab4e9,,,5,369404.5530069946
00784042-cf3e-4a2e-8619-31244e1879c3,,,4,199398.71891083758
f4f26bca-05e2-498b-9271-c81cac95b19e,,,2,692225.7406961232
b91c78b9-12f6-4845-aa14-3835de95e21e,,,3,724153.528143093
5a53557b-78be-4b62-bece-bf4ae154d9b0,,,2,538321.39729572
a4398135-71bb-4beb-8a96-70d0e1a0d3b1,,,4,776508.7266994019
27d82cfa-ad78-4e8f-a05c-a83cd5cea3e2,,,2,292055.0391125484
541fd710-c344-43bf-9f82-c9e732cc5636,,,1,621039.1515656965
14baaf45-2dcd-4fa0-abd6-fc5c923dbe9d,,,2,108248.28821909182
fd1fe512-33e2-4a63-9663-6f8ec37ae026,,,2,674649.1678198702
18f99207-0c70-457c-959f-0f0f0b5a8925,,,1,878294.8959640932
b4ae1a59-31a2-4014-afe8-0cced40c87cd,,,1,58734.684545490905
d27bb3d5-84d2-43fb-b467-d9099c8986fe,,,4,816915.7695595917
f6aa8783-d9ee-4420-aa2f-e0f2f41d25aa,,,3,484863.6308400797
232416a8-295e-4ac4-96d8-29be5ac8836f,,,1,956568.3639190318
c963f073-989c-429e-ba7c-6944c506bca4,,,2,643439.1980995032
b8f526dd-6085-4b01-baef-74fc1c2e7f34,,,2,393993.2691682055
7a11be38-4d2b-459c-bd39-8b4a7620ad6b,,,4,717171.8727650598
aa5fbbfa-fcab-4520-8a9d-2903513f559d,,,2,993323.0471658438
614b39ab-5715-4131-b13d-962b65b33b6f,,,5,460932.723948944
abea51bb-f6ed-43c2-82e0-096f50cd6d11,,,4,695146.195915161
a989ae71-b143-4a31-b39b-5654063ad458,,,1,638057.8577594603
5a54b7f5-8d02-4051-9d74-238b6e08da4c,,,4,185985.84505961763
d4a5735c-b40d-4701-aab9-982a8f88bf97,,,1,692164.8645267102
8d682cb1-1788-4f85-865a-abf64911830a,,,4,649772.7257183846
f3e6ae98-18cd-42e9-8b40-afe13df6ad8c,,,4,434945.14630008757
feb892f3-4c7c-4a13-860c-97598e5a55db,,,1,828505.5545177744
2f292029-3694-4f76-bbeb-f516501644db,,,4,542709.3754549761
3fb10f26-b22e-4876-9fbc-b238cba8aa0e,,,1,978559.6256858475
9db33210-c681-4c1e-ad91-9f015e7a4b4f,,,1,357187.3496609481
f5bb8ab7-78aa-4b50-893c-305f15d04067,,,3,175798.4585456559
15fb4c7f-0e4c-4f9c-8cec-ec4f5aef771d,,,1,67057.49056052242
b613a9dc-50ba-4a72-a565-c1b7414803ae,,,1,843271.5266136625
663f7b47-b7fc-4465-9427-4c8509d541b6,,,3,825413.3948998287
ca44063a-fca0-46b8-9693-e24f21c8ec27,,,4,907459.7024186231
d6070655-768a-49d3-955f-f8f986297774,,,2,793821.8898021299
f09d2b72-029c-4427-a527-55a7a7d8ad8e,,,5,192876.8901716459
fca9eb91-cae9-43d5-808e-7c6d7562e1a5,,,2,415625.7435343377
cc1e5d2f-5b94-469e-af8e-504c94a728fc,,,2,865792.2480897893
ec3bdd9d-e469-483d-b173-bf4b5df46e6c,,,2,624845.3605671498
30293840-c76f-4690-a6f0-77b34fd976cb,,,2,931488.8720706189
15a785db-7999-413a-b209-d1400e62a6df,,,5,52002.40069568129
d168779f-4178-43f3-b894-196c20967801,,,1,363370.14835041546
dc18b055-c264-4d43-b4f9-e49488e8f5bb,,,1,236660.34890136102
24d05355-f632-44d3-8853-7b778c982885,,,5,887682.8526126473
46493fb6-7d77-4b30-88b4-6fa1be49fa24,,,5,15639.619217688007
f031ab55-1f53-4d65-8864-ac2275816239,,,1,707993.2201414166
4e4ff0a6-869e-47b8-ae57-371784ab2cd3,,,1,53741.8911281785
ad9b7678-093a-4339-881e-07ae60cde3e3,,,2,686896.8445171831
9b8efd0b-41d2-4f8f-a205-bf4f073bcf41,,,5,389391.3793189001
2068642a-1b83-4167-a54f-9a9ceaa26091,,,5,938506.7742334544
d3a64023-b303-4ff1-b4b7-b0ec63f1f902,,,5,75205.11274351746
c99b8987-ace9-4529-903e-cbae18922c52,,,5,273516.53662922815
9f2d6f1b-81ff-44c9-8b55-cbfe4a8ed68d,,,3,371000.52388365637
d2c54db3-2b34-4e73-9950-105227b697b1,,,2,253354.47765505896
1d787493-8f53-44bb-b288-153f70d91697,,,2,215331.7557876956
6c392154-a358-4d3b-964f-561143251979,,,2,145514.6486100636
1de14e84-2a02-45f3-8b9f-235d489ffafb,,,2,543813.9415715033
ef39fc9d-d533-4dc0-93ea-3d0a7e6dea0d,,,1,975493.3839530072
52513dfd-04d8-4e65-b2c3-5247d9b9662b,,,5,742806.6868844824
